monthly_sales_log,price_log,age17,age18_24,age25_29,age30_34,age35_39,age40,圆领,韩版,黑色,中长款,白色,显瘦,雪纺,条纹,荷叶边,蓝色,红色,粉色
5.3230099791384085,5.418320158942733,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.3230099791384085,4.867534450455582,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
5.3230099791384085,6.0867747269123065,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.3230099791384085,5.293304824724492,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
5.3230099791384085,5.247024072160486,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5.3230099791384085,4.605170185988092,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
5.3230099791384085,5.700443573390687,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
5.3230099791384085,4.605170185988092,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
5.3230099791384085,4.109233174715851,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
5.3230099791384085,4.21803603456465,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
5.3230099791384085,5.003946305945459,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
5.318119993844216,6.551080335043404,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0
5.318119993844216,5.91350300563827,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5.318119993844216,5.0106352940962555,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.318119993844216,5.19295685089021,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5.318119993844216,4.382026634673881,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.318119993844216,5.0689042022202315,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0
5.318119993844216,4.941642422609304,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5.318119993844216,5.298317366548036,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5.318119993844216,5.293304824724492,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5.318119993844216,5.012633296758929,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
5.313205979041787,5.910796644040527,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
5.313205979041787,5.43372200355424,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
5.313205979041787,5.0106352940962555,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5.313205979041787,5.187385805840755,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.313205979041787,5.075173815233827,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
5.313205979041787,5.0106352940962555,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5.313205979041787,5.298317366548036,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5.313205979041787,4.941642422609304,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5.313205979041787,4.859812404361672,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
5.313205979041787,5.796057750765372,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5.313205979041787,5.1298987149230735,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0
5.313205979041787,4.382026634673881,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
5.313205979041787,5.293304824724492,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5.313205979041787,4.9344739331306915,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5.313205979041787,4.110873864173311,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
5.313205979041787,4.919980925828125,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5.308267697401205,6.396929655216146,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5.308267697401205,5.991464547107982,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5.308267697401205,5.883322388488279,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
5.308267697401205,5.883322388488279,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
5.308267697401205,5.66988092298052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.308267697401205,5.1298987149230735,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
5.308267697401205,5.225746673713202,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5.308267697401205,4.248495242049359,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
5.308267697401205,4.499809670330265,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
5.308267697401205,4.23410650459726,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
5.308267697401205,5.075173815233827,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.308267697401205,5.081404364984463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.303304908059076,5.988961416889864,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5.303304908059076,5.293304824724492,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5.303304908059076,5.302807271820889,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
5.303304908059076,5.389071729816501,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
5.303304908059076,5.272999558563747,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5.303304908059076,5.1298987149230735,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5.303304908059076,5.075173815233827,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
5.303304908059076,5.0106352940962555,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
5.303304908059076,5.0689042022202315,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
5.303304908059076,4.787491742782046,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5.303304908059076,4.499809670330265,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
5.303304908059076,4.9344739331306915,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.303304908059076,4.382026634673881,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.303304908059076,4.6913478822291435,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
5.303304908059076,4.788324729085938,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5.298317366548036,6.171700597410915,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.298317366548036,5.2574953720277815,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.298317366548036,5.231108616854587,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
5.298317366548036,5.6937321388027,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0
5.298317366548036,5.1298987149230735,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
5.298317366548036,5.0106352940962555,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
5.298317366548036,5.241747015059643,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
5.298317366548036,4.77912349311153,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0
5.298317366548036,4.2612704335380815,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5.298317366548036,4.700480365792417,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
5.298317366548036,5.0106352940962555,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5.298317366548036,4.248495242049359,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5.298317366548036,5.135798437050262,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5.298317366548036,5.241747015059643,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
5.298317366548036,4.787491742782046,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5.293304824724492,5.666426688112432,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.293304824724492,4.941642422609304,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0
5.293304824724492,4.859812404361672,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0
5.293304824724492,5.966146739123692,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5.293304824724492,4.48863636973214,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
5.293304824724492,5.91350300563827,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
5.293304824724492,4.859812404361672,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5.293304824724492,5.075173815233827,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
5.288267030694535,5.594711379601839,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.288267030694535,5.187385805840755,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5.288267030694535,5.293304824724492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.288267030694535,5.135798437050262,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
5.288267030694535,5.6185876285929695,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
5.288267030694535,4.9344739331306915,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0
5.288267030694535,4.23410650459726,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
5.288267030694535,5.634789603169249,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.288267030694535,5.298317366548036,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
5.2832037287379885,5.988961416889864,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
5.2832037287379885,5.438079308923196,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.2832037287379885,5.476463551931511,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
5.2832037287379885,4.9344739331306915,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5.2832037287379885,4.574710978503383,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
5.2832037287379885,5.236441962829949,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
5.2832037287379885,5.705447753975262,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.2832037287379885,4.248495242049359,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0
5.2832037287379885,5.342334251964811,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2832037287379885,4.343805421853684,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0
5.2832037287379885,4.867534450455582,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
5.2832037287379885,5.075173815233827,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
5.2832037287379885,4.61015772749913,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.278114659230517,5.859360706474645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.278114659230517,7.732369222284388,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
5.278114659230517,5.68697535633982,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
5.278114659230517,5.22305488204749,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5.278114659230517,5.432848259505643,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
5.278114659230517,4.499809670330265,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
5.278114659230517,5.705447753975262,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5.278114659230517,4.574710978503383,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0
5.278114659230517,5.187385805840755,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.278114659230517,5.634789603169249,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5.278114659230517,4.867534450455582,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
5.278114659230517,4.9344739331306915,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0
5.278114659230517,4.0943445622221,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
5.278114659230517,4.969813299576001,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
5.278114659230517,4.382026634673881,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
5.278114659230517,4.3694478524670215,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
5.278114659230517,4.700480365792417,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5.278114659230517,4.59511985013459,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5.272999558563747,5.634789603169249,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.272999558563747,5.594711379601839,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0
5.272999558563747,4.859812404361672,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5.272999558563747,5.298317366548036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.272999558563747,5.1298987149230735,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0
5.272999558563747,5.666426688112432,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.272999558563747,4.867534450455582,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5.272999558563747,5.0106352940962555,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5.272999558563747,4.23410650459726,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
5.272999558563747,4.382026634673881,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.272999558563747,5.293304824724492,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
5.272999558563747,5.652489180268651,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
5.267858159063328,6.893250592779255,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.267858159063328,5.43372200355424,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5.267858159063328,5.799092654460526,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5.267858159063328,5.43372200355424,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.267858159063328,5.666426688112432,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
5.267858159063328,5.796057750765372,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0
5.267858159063328,5.076423034634259,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.267858159063328,5.560681631015528,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
5.267858159063328,6.037870919922137,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.267858159063328,4.499809670330265,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5.267858159063328,5.298317366548036,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5.267858159063328,4.499809670330265,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
5.267858159063328,4.330733340286331,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0
5.267858159063328,4.77912349311153,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
5.267858159063328,5.293304824724492,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
5.267858159063328,5.298317366548036,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
5.267858159063328,5.225746673713202,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5.262690188904886,6.3784261836515865,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
5.262690188904886,7.732369222284388,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5.262690188904886,5.703782474656201,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5.262690188904886,5.796057750765372,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.262690188904886,5.241747015059643,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1
5.262690188904886,5.2832037287379885,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1
5.262690188904886,5.0689042022202315,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,1
5.262690188904886,5.0106352940962555,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5.262690188904886,4.605170185988092,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
5.262690188904886,4.248495242049359,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
5.262690188904886,4.9344739331306915,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
5.262690188904886,4.77912349311153,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
5.262690188904886,4.382026634673881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.262690188904886,5.247024072160486,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
5.262690188904886,4.605170185988092,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
5.262690188904886,4.2612704335380815,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
5.262690188904886,4.382026634673881,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
5.262690188904886,5.703782474656201,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
5.2574953720277815,5.768320995793772,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5.2574953720277815,5.19295685089021,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
5.2574953720277815,5.135798437050262,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.2574953720277815,5.705447753975262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2574953720277815,5.755742213586912,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.2574953720277815,5.37989735354046,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
5.2574953720277815,5.003946305945459,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5.2574953720277815,4.700480365792417,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
5.2574953720277815,4.499809670330265,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5.2574953720277815,4.23410650459726,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
5.2574953720277815,5.799092654460526,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5.2574953720277815,4.109233174715851,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0
5.2574953720277815,4.189654742026425,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.25227342804663,5.187385805840755,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
5.25227342804663,5.135798437050262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.25227342804663,5.480638923341991,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
5.25227342804663,4.794963757620747,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.25227342804663,4.61015772749913,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
5.25227342804663,5.187385805840755,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
5.25227342804663,4.6141299273595635,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
5.25227342804663,5.075173815233827,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
5.25227342804663,4.605170185988092,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.25227342804663,5.241747015059643,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.25227342804663,5.342334251964811,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5.25227342804663,4.382026634673881,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
5.25227342804663,5.19295685089021,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
5.25227342804663,5.634789603169249,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
5.25227342804663,5.247024072160486,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5.25227342804663,4.248495242049359,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
5.25227342804663,4.189654742026425,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
5.25227342804663,4.499809670330265,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5.25227342804663,4.248495242049359,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0
5.247024072160486,6.302618975744905,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.247024072160486,5.634789603169249,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.247024072160486,5.793013608384144,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
5.247024072160486,5.765191102784844,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
5.247024072160486,4.499809670330265,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0
5.247024072160486,5.556828061699537,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
5.247024072160486,5.631211781821365,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5.247024072160486,5.247024072160486,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5.247024072160486,5.1298987149230735,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0
5.247024072160486,5.075173815233827,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
5.247024072160486,4.605170185988092,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0
5.247024072160486,4.499809670330265,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
5.247024072160486,5.22305488204749,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.247024072160486,5.0689042022202315,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0
5.247024072160486,4.77912349311153,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
5.247024072160486,5.0689042022202315,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5.241747015059643,6.484635235635252,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5.241747015059643,5.700443573390687,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.241747015059643,5.703782474656201,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5.241747015059643,6.396929655216146,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.241747015059643,5.298317366548036,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5.241747015059643,4.859812404361672,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5.241747015059643,5.598421958998375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.241747015059643,5.0106352940962555,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0
5.241747015059643,5.075173815233827,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5.241747015059643,5.187385805840755,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.241747015059643,5.703782474656201,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
5.241747015059643,5.0106352940962555,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
5.241747015059643,5.1298987149230735,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
5.241747015059643,4.77912349311153,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0
5.241747015059643,5.075173815233827,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
5.241747015059643,5.476463551931511,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1
5.241747015059643,5.300814246746624,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.241747015059643,4.23410650459726,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5.241747015059643,5.19295685089021,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
5.241747015059643,4.382026634673881,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0
5.241747015059643,4.248495242049359,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
5.241747015059643,5.003946305945459,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
5.241747015059643,4.382026634673881,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.241747015059643,5.01396308418893,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
5.236441962829949,5.703782474656201,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
5.236441962829949,5.9917145158631895,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.236441962829949,5.700443573390687,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5.236441962829949,6.476972362889683,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5.236441962829949,5.298317366548036,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5.236441962829949,5.666426688112432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.236441962829949,5.241747015059643,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5.236441962829949,4.23410650459726,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.236441962829949,5.293304824724492,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
5.236441962829949,5.087596335232384,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5.236441962829949,4.499809670330265,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
5.236441962829949,4.9344739331306915,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
5.236441962829949,4.867534450455582,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0
5.236441962829949,4.927253685157205,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5.236441962829949,5.012633296758929,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5.236441962829949,4.59511985013459,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
5.236441962829949,5.480638923341991,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5.236441962829949,4.605170185988092,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5.231108616854587,5.796057750765372,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5.231108616854587,4.941642422609304,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
